date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:01:18	2136/2136	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:01:21%20GMT	https://primepoultryexporters.com/wp-json/wp/v2/product_cat/31	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/wp/v2/product_cat/31.json	(from https://primepoultryexporters.com/product-category/beef/)
03:01:19	11272/11272	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:15%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Beef-Hind-Quarter-frozen-farm-exports1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Beef-Hind-Quarter-frozen-farm-exports1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:01:27	7272/7272	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:05%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Carcass-Frozen-farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Carcass-Frozen-farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:01:29	183587/183587	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2022:25:08%20GMT	https://primepoultryexporters.com/product/beef-hind-quarter/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/beef-hind-quarter/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:01:30	180892/180892	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:47:50%20GMT	https://primepoultryexporters.com/product/frozen-beef-carcass/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-beef-carcass/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:01:41	9190/9190	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:00%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Flank-Frozen-farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Flank-Frozen-farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:01:45	181508/181508	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:49:24%20GMT	https://primepoultryexporters.com/product/frozen-beef-flank/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-beef-flank/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:01:54	5788/5788	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:58%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Hearts-Frozen-farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Hearts-Frozen-farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:01:58	181454/181454	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:04:54%20GMT	https://primepoultryexporters.com/product/frozen-beef-hearts/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-beef-hearts/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:01:59	5924/5924	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:56%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Kidney-frozen-farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Kidney-frozen-farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:02:01	4794/4794	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:54%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Rumps-frozen-farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Beef-Rumps-frozen-farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/beef/)
03:02:03	180774/180774	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:54:39%20GMT	https://primepoultryexporters.com/product/frozen-beef-kidney/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-beef-kidney/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:02:04	183314/183314	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:09:54%20GMT	https://primepoultryexporters.com/product/frozen-beef-rumps/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-beef-rumps/index.html	(from https://primepoultryexporters.com/product-category/beef/)
03:02:05	12406/12406	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d0ecda3c3b17ec447f89333db3f8b53c%22	https://primepoultryexporters.com/product-category/chicken/feed/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product-category/chicken/feed/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:09	4212/4212	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:02:12%20GMT	https://primepoultryexporters.com/wp-json/wp/v2/product_cat/30	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/wp/v2/product_cat/30.json	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:10	5826/5826	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:59%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Chicken-Leg-Quarter-Frozen-Farm-Exporters2-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Chicken-Leg-Quarter-Frozen-Farm-Exporters2-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:10	186083/186083	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:15:48%20GMT	https://primepoultryexporters.com/product/chicken-leg-quarter/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/chicken-leg-quarter/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:12	3006/3006	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:54%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-2-Joint-Wing-Frozen-Farm-exporters2-300x300.png	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-2-Joint-Wing-Frozen-Farm-exporters2-300x300.png	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:13	186079/186079	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:34:48%20GMT	https://primepoultryexporters.com/product/frozen-2-joint-wing/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-2-joint-wing/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:13	3454/3454	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:50%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-3-Joint-Wing-Frozen-Farm-exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-3-Joint-Wing-Frozen-Farm-exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:14	183762/183762	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:36:01%20GMT	https://primepoultryexporters.com/product/frozen-3-joint-wing/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-3-joint-wing/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:15	5244/5244	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:35%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Gizzards-frozen-farm-experts3-300x300.jpeg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Gizzards-frozen-farm-experts3-300x300.jpeg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:17	186190/186190	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2015:36:47%20GMT	https://primepoultryexporters.com/product/frozen-chicken-gizzards/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-chicken-gizzards/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:18	5620/5620	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:18:36%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Hearts-Frozen-farm-exports1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Hearts-Frozen-farm-exports1-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:20	13233/13233	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20May%202021%2022:18:32%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Livers-Frozen-farm-experts1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Livers-Frozen-farm-experts1-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:22	184815/184815	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:33:58%20GMT	https://primepoultryexporters.com/product/frozen-chicken-livers/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-chicken-livers/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:22	184886/184886	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2015:43:57%20GMT	https://primepoultryexporters.com/product/frozen-chicken-hearts/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-chicken-hearts/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:22	7844/7844	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20May%202021%2022:18:29%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Paws-frozen-farm-exports1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Chicken-Paws-frozen-farm-exports1-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:23	11833/11833	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20May%202021%2022:18:24%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Middle-Joint-Wing-frozen-farm-experts1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Middle-Joint-Wing-frozen-farm-experts1-300x300.jpg	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:25	183576/183576	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:07:51%20GMT	https://primepoultryexporters.com/product/frozen-chicken-paws/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-chicken-paws/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:25	183832/183832	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:09:34%20GMT	https://primepoultryexporters.com/product/frozen-middle-joint-wing/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-middle-joint-wing/index.html	(from https://primepoultryexporters.com/product-category/chicken/)
03:02:31	11077/11077	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22d0ecda3c3b17ec447f89333db3f8b53c%22	https://primepoultryexporters.com/product-category/pork/feed/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product-category/pork/feed/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:02:31	957/957	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:02:34%20GMT	https://primepoultryexporters.com/wp-json/wp/v2/product_cat/32	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/wp/v2/product_cat/32.json	(from https://primepoultryexporters.com/product-category/pork/)
03:02:32	2798/2798	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:46%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Fat-frozen-farm-exporters2-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Fat-frozen-farm-exporters2-300x300.jpg	(from https://primepoultryexporters.com/product-category/pork/)
03:02:32	183764/183764	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2011:19:33%20GMT	https://primepoultryexporters.com/product/frozen-pork-fat/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-pork-fat/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:02:32	7238/7238	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:35%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Hearts-frozen-farm-exporters1-300x300.png	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Hearts-frozen-farm-exporters1-300x300.png	(from https://primepoultryexporters.com/product-category/pork/)
03:03:02	6532/6532	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:23%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Ribs-Frozen-farm-experts1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Ribs-Frozen-farm-experts1-300x300.jpg	(from https://primepoultryexporters.com/product-category/pork/)
03:03:09	183726/183726	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2011:30:38%20GMT	https://primepoultryexporters.com/product/frozen-pork-hearts/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-pork-hearts/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:03:10	2070/2070	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:20%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Sausages-Frozen-Farm-Exporters1-300x300.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-Pork-Sausages-Frozen-Farm-Exporters1-300x300.jpg	(from https://primepoultryexporters.com/product-category/pork/)
03:03:12	183644/183644	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:21:59%20GMT	https://primepoultryexporters.com/product/frozen-pork-ribs/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-pork-ribs/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:03:29	183973/183973	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2011:29:39%20GMT	https://primepoultryexporters.com/product/frozen-pork-sausages/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-pork-sausages/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:03:29	1526/1526	---M--	200	added ('OK')	image/webp	date:Fri,%2028%20May%202021%2022:17:05%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-ork-Tongue-Frozen-farm-exporters1-300x300.jpeg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/Frozen-ork-Tongue-Frozen-farm-exporters1-300x300.jpeg	(from https://primepoultryexporters.com/product-category/pork/)
03:03:32	183853/183853	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2011:42:15%20GMT	https://primepoultryexporters.com/product/frozen-pork-tongue/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/product/frozen-pork-tongue/index.html	(from https://primepoultryexporters.com/product-category/pork/)
03:03:35	3927/3927	---MCZ	200	added ('OK')	text/css	date:Fri,%2018%20Oct%202024%2013:46:55%20GMT	https://primepoultryexporters.com/wp-content/uploads/elementor/css/post-1307.css?ver=1729259215	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/elementor/css/post-13074c79.css	(from https://primepoultryexporters.com/store/)
03:03:43	32633/32633	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:03:46%20GMT	https://primepoultryexporters.com/wp-json/wp/v2/pages/1307	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/wp/v2/pages/1307.json	(from https://primepoultryexporters.com/store/)
03:03:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2003:03:51%20GMT	https://primepoultryexporters.com/?p=1307	C:/My%20Web%20Sites/chick/primepoultryexporters.com/indexa563.html	(from https://primepoultryexporters.com/store/)
03:03:48	2144/2144	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:03:51%20GMT	https://primepoultryexporters.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprimepoultryexporters.com%2Fstore%2F	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/oembed/1.0/embed727d.json	(from https://primepoultryexporters.com/store/)
03:03:52	2304/2304	---MCZ	200	added ('OK')	text/xml	date:Thu,%2007%20Nov%202024%2003:03:54%20GMT	https://primepoultryexporters.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprimepoultryexporters.com%2Fstore%2F&format=xml	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/oembed/1.0/embed36a7	(from https://primepoultryexporters.com/store/)
03:03:56	54812/54812	---MCZ	200	added ('OK')	text/css	date:Fri,%2027%20Sep%202024%2015:57:45%20GMT	https://primepoultryexporters.com/wp-content/uploads/premium-addons-elementor/pa-frontend-abfc1680d.min.css?ver=1730571994	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/premium-addons-elementor/pa-frontend-abfc1680d.minc5df.css	(from https://primepoultryexporters.com/blog/)
03:03:56	199215/199215	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:03:58%20GMT	https://primepoultryexporters.com/store/?product-page=2	C:/My%20Web%20Sites/chick/primepoultryexporters.com/store/index37fc.html	(from https://primepoultryexporters.com/store/)
03:03:57	6128/6128	---MCZ	200	added ('OK')	text/css	date:Fri,%2018%20Oct%202024%2011:48:46%20GMT	https://primepoultryexporters.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.min.css?ver=4.10.59	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/slick.min0f95.css	(from https://primepoultryexporters.com/blog/)
03:03:59	4857/4857	---MCZ	200	added ('OK')	text/css	date:Fri,%2018%20Oct%202024%2015:09:06%20GMT	https://primepoultryexporters.com/wp-content/uploads/elementor/css/post-1960.css?ver=1729264146	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/elementor/css/post-196078b1.css	(from https://primepoultryexporters.com/blog/)
03:03:59	189541/189541	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:04:02%20GMT	https://primepoultryexporters.com/store/?product-page=3	C:/My%20Web%20Sites/chick/primepoultryexporters.com/store/indexe583.html	(from https://primepoultryexporters.com/store/)
03:04:02	43427/43427	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:04:06%20GMT	https://primepoultryexporters.com/wp-json/wp/v2/pages/1960	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/wp/v2/pages/1960.json	(from https://primepoultryexporters.com/blog/)
03:04:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2003:04:10%20GMT	https://primepoultryexporters.com/?p=1960	C:/My%20Web%20Sites/chick/primepoultryexporters.com/indexe78a.html	(from https://primepoultryexporters.com/blog/)
03:04:06	2139/2139	---MCZ	200	added ('OK')	application/json	date:Thu,%2007%20Nov%202024%2003:04:10%20GMT	https://primepoultryexporters.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprimepoultryexporters.com%2Fblog%2F	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/oembed/1.0/embedddc6.json	(from https://primepoultryexporters.com/blog/)
03:04:10	2299/2299	---MCZ	200	added ('OK')	text/xml	date:Thu,%2007%20Nov%202024%2003:04:14%20GMT	https://primepoultryexporters.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fprimepoultryexporters.com%2Fblog%2F&format=xml	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-json/oembed/1.0/embeda47e	(from https://primepoultryexporters.com/blog/)
03:04:11	183491/183491	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:42:27%20GMT	https://primepoultryexporters.com/frozen-innovation-how-prime-poultry-exporters-is-revolutionizing-the-cold-chain/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/frozen-innovation-how-prime-poultry-exporters-is-revolutionizing-the-cold-chain/index.html	(from https://primepoultryexporters.com/blog/)
03:04:12	186740/186740	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202024%2018:35:19%20GMT	https://primepoultryexporters.com/category/frozen-chicken/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/category/frozen-chicken/index.html	(from https://primepoultryexporters.com/blog/)
03:04:15	822066/822066	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2013:43:12%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/iStock-598057512.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/iStock-598057512.jpg	(from https://primepoultryexporters.com/blog/)
03:04:15	176319/176319	---MCZ	200	added ('OK')	text/html	date:Tue,%2029%20Oct%202024%2006:24:33%20GMT	https://primepoultryexporters.com/category/frozen-beef/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/category/frozen-beef/index.html	(from https://primepoultryexporters.com/blog/)
03:04:15	176319/176319	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Nov%202024%2018:35:30%20GMT	https://primepoultryexporters.com/category/frozen-pork/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/category/frozen-pork/index.html	(from https://primepoultryexporters.com/blog/)
03:04:16	69087/69087	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202023%2016:16:37%20GMT	https://primepoultryexporters.com/wp-content/uploads/2023/11/02.jpeg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2023/11/02.jpg	(from https://primepoultryexporters.com/blog/)
03:04:17	183288/183288	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:07:42%20GMT	https://primepoultryexporters.com/conquering-global-markets-prime-poultry-exporters-guide-to-international-meat-trade/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/conquering-global-markets-prime-poultry-exporters-guide-to-international-meat-trade/index.html	(from https://primepoultryexporters.com/blog/)
03:04:17	182399/182399	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2012:25:04%20GMT	https://primepoultryexporters.com/sustainable-meat-production-prime-poultry-exporters-green-initiatives-in-brazil/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/sustainable-meat-production-prime-poultry-exporters-green-initiatives-in-brazil/index.html	(from https://primepoultryexporters.com/blog/)
03:04:18	746057/746057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2013:44:22%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/Isometric_illustration_of_a_global_cold_chain_0.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/Isometric_illustration_of_a_global_cold_chain_0.jpg	(from https://primepoultryexporters.com/blog/)
03:04:20	180080/180080	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2015:15:38%20GMT	https://primepoultryexporters.com/global-gastronomy-10-international-recipes-starring-brazilian-meats/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/global-gastronomy-10-international-recipes-starring-brazilian-meats/index.html	(from https://primepoultryexporters.com/blog/)
03:04:21	178662/178662	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:02:18%20GMT	https://primepoultryexporters.com/from-fazenda-to-freezer-the-quality-journey-of-prime-poultry-exporters-meats/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/from-fazenda-to-freezer-the-quality-journey-of-prime-poultry-exporters-meats/index.html	(from https://primepoultryexporters.com/blog/)
03:04:21	346638/346638	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20May%202021%2020:23:37%20GMT	https://primepoultryexporters.com/wp-content/uploads/2021/05/stijn-te-strake-UdhpcfImQ9Y-unsplash-scaled.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2021/05/stijn-te-strake-UdhpcfImQ9Y-unsplash-scaled.jpg	(from https://primepoultryexporters.com/blog/)
03:04:21	866908/866908	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2012:20:57%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/10-International-Recipes-Starring-Brazilian-Meats-scaled.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/10-International-Recipes-Starring-Brazilian-Meats-scaled.jpg	(from https://primepoultryexporters.com/blog/)
03:04:21	187108/187108	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202024%2014:56:39%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/Halal-and-Non-Halal-Frozen-Meat.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/Halal-and-Non-Halal-Frozen-Meat.jpg	(from https://primepoultryexporters.com/blog/)
03:04:22	176513/176513	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:03:24%20GMT	https://primepoultryexporters.com/halal-and-non-halal-frozen-meat-what-to-know/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/halal-and-non-halal-frozen-meat-what-to-know/index.html	(from https://primepoultryexporters.com/blog/)
03:04:23	169549/169549	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202024%2011:57:55%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/best-quality-frozen-chicken.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/best-quality-frozen-chicken.jpg	(from https://primepoultryexporters.com/blog/)
03:04:23	131847/131847	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Sep%202024%2011:58:09%20GMT	https://primepoultryexporters.com/wp-content/uploads/2024/09/wholesale-frozen-chicken-suppliers.jpg	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wp-content/uploads/2024/09/wholesale-frozen-chicken-suppliers.jpg	(from https://primepoultryexporters.com/blog/)
03:04:23	179395/179395	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2013:57:31%20GMT	https://primepoultryexporters.com/top-quality-frozen-chicken-your-best-choice/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/top-quality-frozen-chicken-your-best-choice/index.html	(from https://primepoultryexporters.com/blog/)
03:04:24	180832/180832	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Nov%202024%2014:11:07%20GMT	https://primepoultryexporters.com/wholesale-frozen-chicken-suppliers-quality-value/	C:/My%20Web%20Sites/chick/primepoultryexporters.com/wholesale-frozen-chicken-suppliers-quality-value/index.html	(from https://primepoultryexporters.com/blog/)
